257482,12:03:22,2018-10-3
257502,19:39:48,2018-10-26
257518,23:25:25,2018-10-23
257659,07:39:34,2018-10-24
257706,19:19:44,2018-10-13
257849,18:20:16,2018-10-31
257899,15:38:03,2018-10-29
257905,20:23:52,2018-10-15
257917,00:30:09,2018-10-22
257924,11:01:54,2018-10-29
257995,20:05:43,2018-10-8
258145,22:38:30,2018-10-6
258176,08:36:57,2018-10-26
258641,01:06:00,2018-10-13
258682,21:51:09,2018-10-10
258915,15:37:57,2018-10-17
259144,17:01:41,2018-10-30
259358,21:40:41,2018-10-8
259704,16:09:50,2018-10-12
259789,00:26:35,2018-10-19
260389,22:02:13,2018-10-10
260651,23:04:42,2018-10-16
260675,21:25:47,2018-10-24
260689,19:47:36,2018-10-26
260730,00:42:00,2018-10-3
260824,00:19:00,2018-10-13
261081,17:08:48,2018-10-11
261175,17:43:14,2018-10-17
261203,19:11:17,2018-10-8
261246,20:13:13,2018-10-17
261362,23:09:52,2018-10-3
261437,18:36:30,2018-10-4
261693,17:09:17,2018-10-3
261888,02:26:25,2018-10-2
261903,00:46:10,2018-10-10
261996,21:12:19,2018-10-10
262067,20:54:04,2018-10-5
262145,18:18:02,2018-10-22
262422,17:25:45,2018-10-29
262468,22:31:36,2018-10-4
262984,18:20:56,2018-10-13
263320,22:30:13,2018-10-1
263688,16:44:12,2018-10-18
264396,16:13:55,2018-10-2
264412,17:13:19,2018-10-10
264755,14:14:18,2018-10-24
264826,22:09:09,2018-10-10
264838,17:52:22,2018-10-20
265411,11:21:15,2018-10-15
265694,15:27:51,2018-10-31
265791,03:00:00,2018-10-31
265829,13:49:13,2018-10-31
265972,16:10:49,2018-10-9
266213,16:09:14,2018-10-4
266310,22:30:57,2018-10-11
266495,16:02:18,2018-10-8
266525,23:56:02,2018-10-8
266746,12:01:33,2018-10-13
266786,01:05:16,2018-10-24
266913,16:10:01,2018-10-15
267011,10:03:11,2018-10-3
267364,23:38:07,2018-10-9
267652,11:17:29,2018-10-31
267821,20:54:33,2018-10-8
267958,01:25:54,2018-10-11
268308,19:21:09,2018-10-2
268452,20:49:07,2018-10-30
268634,17:33:31,2018-10-11
268769,00:28:05,2018-10-2
269024,21:04:47,2018-10-3
269188,23:10:39,2018-10-5
269220,18:44:00,2018-10-6
269356,22:21:01,2018-10-31
269852,14:07:51,2018-10-2
269859,17:08:53,2018-10-8
269923,23:33:22,2018-10-2
270156,16:02:42,2018-10-9
270159,20:04:41,2018-10-10
270242,18:51:48,2018-10-3
270296,16:47:58,2018-10-31
270707,21:23:22,2018-10-9
270773,20:54:11,2018-10-15
270847,23:38:25,2018-10-3
270903,16:13:34,2018-10-1
271161,01:06:00,2018-10-24
271206,23:52:30,2018-10-8
271552,18:04:26,2018-10-25
271557,18:49:56,2018-10-31
271661,11:50:28,2018-10-16
272099,11:56:25,2018-10-3
272129,11:23:29,2018-10-10
272282,20:24:18,2018-10-29
272727,11:13:05,2018-10-5
273004,19:33:35,2018-10-2
273186,22:47:50,2018-10-24
273269,01:10:08,2018-10-31
273416,17:41:12,2018-10-19
273452,16:00:51,2018-10-11
273455,14:28:08,2018-10-13
273696,21:51:53,2018-10-9
274036,22:55:54,2018-10-18
274169,20:19:30,2018-10-16
274351,20:56:22,2018-10-31
274647,17:28:25,2018-10-20
274664,10:21:37,2018-10-2
274804,22:18:56,2018-10-23
275305,08:13:22,2018-10-2
275412,20:28:42,2018-10-24
275503,13:53:07,2018-10-31
275504,22:43:17,2018-10-23
275527,17:06:29,2018-10-17
275759,21:16:18,2018-10-9
275775,17:27:50,2018-10-8
275891,15:21:53,2018-10-30
275926,19:52:21,2018-10-2
275928,23:05:24,2018-10-16
276177,11:40:09,2018-10-13
276343,18:49:46,2018-10-3
277003,19:36:56,2018-10-16
277328,21:27:16,2018-10-23
277502,00:35:54,2018-10-3
277533,20:19:37,2018-10-17
277755,17:33:10,2018-10-15
277773,22:56:30,2018-10-1
277943,19:10:26,2018-10-24
277944,23:33:04,2018-10-1
278241,18:24:23,2018-10-29
278499,23:36:00,2018-10-18
278626,13:08:26,2018-10-24
279026,23:35:29,2018-10-23
279801,11:12:47,2018-10-15
280124,17:06:30,2018-10-8
280553,22:15:45,2018-10-26
280588,16:13:28,2018-10-4
280852,02:42:27,2018-10-31
280888,23:38:49,2018-10-22
281202,20:07:11,2018-10-10
281314,22:00:25,2018-10-31
281383,10:40:23,2018-10-20
281526,16:00:41,2018-10-2
281542,16:35:54,2018-10-16
281872,18:57:02,2018-10-22
282265,20:07:42,2018-10-8
282298,18:41:19,2018-10-15
282406,23:21:47,2018-10-8
283040,00:15:44,2018-10-5
283223,22:41:25,2018-10-10
283246,23:45:45,2018-10-6
283334,00:58:31,2018-10-22
283358,13:42:51,2018-10-23
283577,08:16:57,2018-10-10
283862,11:23:53,2018-10-25
283885,14:09:46,2018-10-3
284017,20:38:40,2018-10-16
284310,22:59:25,2018-10-31
284423,16:07:57,2018-10-19
284571,16:47:05,2018-10-29
284587,04:07:10,2018-10-6
285098,20:12:55,2018-10-23
285369,11:43:00,2018-10-9
285408,10:18:03,2018-10-17
285427,16:54:43,2018-10-22
285468,21:33:10,2018-10-29
285478,23:16:45,2018-10-11
285583,22:54:06,2018-10-24
285784,20:49:32,2018-10-18
286076,21:24:56,2018-10-8
286210,16:09:55,2018-10-2
286279,21:34:24,2018-10-15
286622,23:44:34,2018-10-9
286691,16:42:07,2018-10-19
286876,14:03:33,2018-10-1
286967,18:53:23,2018-10-9
287806,21:20:49,2018-10-27
288101,11:59:22,2018-10-4
288198,20:37:44,2018-10-2
288391,23:51:19,2018-10-23
288448,02:47:59,2018-10-31
288452,23:25:10,2018-10-23
288530,22:35:20,2018-10-18
288714,11:17:41,2018-10-27
288861,11:37:50,2018-10-6
288984,00:10:06,2018-10-27
289134,11:50:45,2018-10-13
289249,21:01:53,2018-10-31
289521,12:23:22,2018-10-2
289760,22:04:42,2018-10-5
289981,21:56:00,2018-10-24
290158,21:33:22,2018-10-3
290187,00:53:16,2018-10-29
290824,12:23:58,2018-10-16
290886,17:02:56,2018-10-26
291001,17:05:09,2018-10-6
291361,17:58:47,2018-10-8
291370,22:43:54,2018-10-13
291455,11:31:17,2018-10-3
291986,00:09:17,2018-10-26
292086,20:44:55,2018-10-26
292117,01:51:36,2018-10-24
292845,14:04:17,2018-10-17
293301,20:32:42,2018-10-12
293303,19:25:38,2018-10-10
293369,11:39:06,2018-10-24
293804,23:22:47,2018-10-31
293807,18:40:09,2018-10-5
293811,01:02:46,2018-10-4
294353,23:06:10,2018-10-17
294463,18:58:42,2018-10-18
294466,00:43:17,2018-10-2
294577,23:57:39,2018-10-8
295148,12:33:04,2018-10-13
295229,23:39:59,2018-10-10
295306,23:57:55,2018-10-30
295652,17:03:54,2018-10-13
295832,17:32:54,2018-10-5
295833,11:02:30,2018-10-9
296129,23:07:13,2018-10-27
296315,03:00:00,2018-10-6
296405,21:00:42,2018-10-18
296416,00:00:00,2018-10-3
296564,17:48:23,2018-10-30
296676,23:33:24,2018-10-26
297012,23:31:10,2018-10-29
297363,18:37:12,2018-10-4
297419,17:59:36,2018-10-30
297558,18:59:22,2018-10-15
297588,19:59:12,2018-10-31
297709,19:17:37,2018-10-9
297722,16:08:42,2018-10-16
298169,21:44:43,2018-10-31
298313,16:42:39,2018-10-23
298475,17:44:59,2018-10-11
298598,19:06:03,2018-10-15
298937,18:13:17,2018-10-15
299277,23:29:02,2018-10-2
299658,15:52:58,2018-10-3
299825,00:32:02,2018-10-10
300214,22:15:10,2018-10-13
300398,22:13:33,2018-10-30
301648,17:44:08,2018-10-11
301917,21:11:34,2018-10-2
301949,22:42:00,2018-10-25
302037,20:23:27,2018-10-13
302099,18:19:12,2018-10-26
302198,20:22:45,2018-10-5
302357,11:50:07,2018-10-19
302507,16:10:22,2018-10-17
302571,13:36:45,2018-10-17
302890,01:30:23,2018-10-4
302916,17:10:28,2018-10-30
303037,16:06:29,2018-10-13
303232,23:18:31,2018-10-9
303327,15:33:44,2018-10-18
303445,23:18:12,2018-10-8
303553,19:25:53,2018-10-17
303946,00:37:18,2018-10-18
304108,22:34:47,2018-10-23
304324,20:59:08,2018-10-2
304411,20:16:19,2018-10-15
304419,22:28:40,2018-10-22
304530,17:45:59,2018-10-27
305056,21:36:41,2018-10-24
305099,16:12:28,2018-10-20
305420,22:33:46,2018-10-27
305534,23:48:43,2018-10-1
305822,21:35:59,2018-10-17
305898,16:57:36,2018-10-9
306344,19:46:10,2018-10-10
306396,13:06:14,2018-10-10
306478,21:41:39,2018-10-17
306517,01:00:00,2018-10-20
306520,01:06:00,2018-10-19
306541,00:16:31,2018-10-30
306593,20:50:12,2018-10-4
306671,22:14:58,2018-10-19
306812,17:06:38,2018-10-30
307078,16:41:48,2018-10-23
307764,18:33:04,2018-10-20
307823,23:22:19,2018-10-3
307994,16:35:10,2018-10-2
308201,16:51:20,2018-10-29
308247,20:56:34,2018-10-26
308251,11:55:55,2018-10-29
308391,17:56:12,2018-10-8
308483,17:42:38,2018-10-10
308663,11:38:03,2018-10-23
308757,15:57:30,2018-10-31
309031,18:54:00,2018-10-24
309313,22:34:39,2018-10-27
309326,18:46:30,2018-10-29
309446,21:27:27,2018-10-15
309818,17:36:12,2018-10-19
309949,10:40:22,2018-10-9
309953,23:06:19,2018-10-10
310368,02:17:44,2018-10-5
310411,22:01:13,2018-10-2
310567,22:59:18,2018-10-16
310790,19:58:58,2018-10-16
310968,17:10:01,2018-10-3
310992,19:31:44,2018-10-9
311145,00:12:00,2018-10-18
311562,18:27:59,2018-10-18
311623,21:42:28,2018-10-15
311644,11:02:12,2018-10-18
311724,11:47:58,2018-10-5
311811,20:01:53,2018-10-1
311925,22:02:17,2018-10-3
312224,20:57:41,2018-10-5
312592,20:20:48,2018-10-12
312607,23:13:45,2018-10-17
312969,21:31:56,2018-10-1
313824,01:15:36,2018-10-15
314270,16:13:44,2018-10-9
314862,20:29:07,2018-10-8
315008,17:54:16,2018-10-8
315027,17:31:36,2018-10-15
315029,16:19:32,2018-10-25
315301,11:38:04,2018-10-2
315714,23:24:46,2018-10-4
316062,20:59:13,2018-10-23
316134,01:32:25,2018-10-1
316167,21:49:04,2018-10-23
316681,18:39:31,2018-10-9
316704,16:35:38,2018-10-22
317102,22:54:55,2018-10-16
317147,18:33:19,2018-10-2
317237,16:11:49,2018-10-22
317261,23:50:45,2018-10-29
317322,22:03:46,2018-10-10
317431,15:43:27,2018-10-16
317474,20:30:06,2018-10-13
317740,17:36:07,2018-10-6
317932,23:17:59,2018-10-17
318118,22:34:40,2018-10-13
318128,11:45:21,2018-10-23
318185,17:11:17,2018-10-10
318187,22:13:32,2018-10-27
318429,00:27:48,2018-10-12
318500,18:00:10,2018-10-24
318770,16:10:08,2018-10-1
319015,23:04:08,2018-10-8
319024,22:05:10,2018-10-18
319650,21:24:15,2018-10-6
319713,16:37:28,2018-10-10
320002,14:12:27,2018-10-10
320760,21:51:26,2018-10-13
321013,21:16:31,2018-10-6
321036,17:39:37,2018-10-19
321159,19:20:13,2018-10-23
321571,23:35:13,2018-10-10
321668,21:50:46,2018-10-30
321748,21:16:56,2018-10-29
321883,11:25:20,2018-10-20
321907,21:52:59,2018-10-3
321928,17:09:21,2018-10-5
322210,20:50:14,2018-10-31
322274,19:00:09,2018-10-5
322711,20:00:00,2018-10-2
322755,00:28:00,2018-10-23
322952,20:35:04,2018-10-23
323074,00:16:21,2018-10-17
323167,19:08:30,2018-10-26
323700,14:08:30,2018-10-29
323847,18:51:31,2018-10-10
323871,22:16:26,2018-10-23
324171,22:00:52,2018-10-1
324511,23:57:11,2018-10-26
324817,21:29:43,2018-10-17
325052,22:55:48,2018-10-16
325181,18:54:52,2018-10-29
325239,00:05:43,2018-10-4
325589,23:36:00,2018-10-20
325701,07:29:06,2018-10-31
325960,16:40:55,2018-10-8
326168,21:23:00,2018-10-3
326228,18:48:12,2018-10-2
326231,12:50:11,2018-10-29
326384,20:13:55,2018-10-23
326574,20:33:55,2018-10-3
326771,00:54:33,2018-10-17
326822,20:09:55,2018-10-29
326842,16:00:36,2018-10-6
326904,18:51:38,2018-10-26
326965,16:52:02,2018-10-29
327348,17:28:20,2018-10-17
327493,22:54:07,2018-10-30
327569,21:17:37,2018-10-11
327788,22:28:43,2018-10-3
327935,00:07:20,2018-10-24
327937,00:45:29,2018-10-3
327987,17:49:31,2018-10-5
327996,13:45:59,2018-10-23
328085,07:15:56,2018-10-10
328521,21:46:35,2018-10-11
328554,12:51:23,2018-10-15
328857,16:55:12,2018-10-2
328908,22:47:51,2018-10-30
328956,11:05:11,2018-10-10
329352,17:18:59,2018-10-11
329383,23:38:57,2018-10-2
329478,14:27:24,2018-10-1
329531,16:42:50,2018-10-15
329803,11:04:45,2018-10-4
330262,11:15:59,2018-10-31
331080,11:16:17,2018-10-30
331396,18:39:53,2018-10-1
331410,22:32:56,2018-10-29
331501,14:47:31,2018-10-8
331849,17:55:53,2018-10-17
331969,20:00:00,2018-10-17
332027,18:15:09,2018-10-3
332093,00:12:29,2018-10-2
332515,07:44:37,2018-10-30
332568,16:18:07,2018-10-3
332695,17:44:22,2018-10-16
332903,16:59:12,2018-10-9
333331,22:24:15,2018-10-12
333400,11:50:46,2018-10-22
333422,21:05:47,2018-10-15
333636,19:45:36,2018-10-9
333666,18:40:38,2018-10-11
333744,20:50:29,2018-10-16
333798,21:28:58,2018-10-12
334088,22:45:01,2018-10-25
334182,00:06:00,2018-10-10
334296,12:29:37,2018-10-1
334359,17:21:49,2018-10-17
334388,18:10:35,2018-10-8
334395,01:00:00,2018-10-23
334556,00:46:07,2018-10-29
334633,00:12:48,2018-10-9
334744,17:54:20,2018-10-13
334798,23:08:32,2018-10-9
335008,22:09:02,2018-10-17
335084,18:37:59,2018-10-29
335345,23:10:31,2018-10-18
335347,17:20:18,2018-10-16
335375,23:03:53,2018-10-29
336106,22:36:00,2018-10-25
336192,13:38:40,2018-10-16
336354,14:06:37,2018-10-30
336569,15:42:14,2018-10-11
336642,14:14:18,2018-10-26
336849,13:34:27,2018-10-8
337359,16:26:34,2018-10-26
337364,21:22:06,2018-10-12
337374,21:26:32,2018-10-5
337395,23:54:06,2018-10-25
337557,21:08:59,2018-10-25
337613,00:56:30,2018-10-8
337765,00:59:32,2018-10-8
337769,18:35:22,2018-10-23
337866,22:23:22,2018-10-6
338127,01:12:00,2018-10-6
338531,11:16:55,2018-10-15
338588,21:30:05,2018-10-9
338641,16:38:17,2018-10-29
338699,08:44:56,2018-10-13
338719,11:01:53,2018-10-11
338850,22:35:54,2018-10-18
339310,20:10:18,2018-10-27
339898,22:29:51,2018-10-16
340266,00:49:30,2018-10-3
340624,17:57:19,2018-10-6
340632,22:20:22,2018-10-22
340669,18:50:32,2018-10-11
340987,00:33:53,2018-10-24
341317,18:27:22,2018-10-8
342107,16:30:22,2018-10-8
342207,19:39:48,2018-10-10
342315,11:08:16,2018-10-31
342574,19:03:57,2018-10-3
342720,18:06:03,2018-10-8
342728,20:06:38,2018-10-31
343204,20:09:22,2018-10-3
343658,19:27:27,2018-10-13
343687,11:35:35,2018-10-3
343973,23:03:12,2018-10-20
344131,21:22:44,2018-10-1
344237,20:34:57,2018-10-25
344303,18:18:15,2018-10-5
344533,11:08:32,2018-10-2
344859,17:35:38,2018-10-26
345079,22:14:52,2018-10-29
345837,17:09:19,2018-10-24
346368,21:18:38,2018-10-24
346523,22:01:32,2018-10-30
346643,23:56:18,2018-10-3
346661,23:37:22,2018-10-17
346981,20:01:20,2018-10-22
347175,16:46:28,2018-10-5
347865,17:14:34,2018-10-10
347896,18:08:12,2018-10-12
348010,23:20:40,2018-10-2
348032,02:04:29,2018-10-11
348199,22:15:08,2018-10-4
348776,18:43:46,2018-10-30
348890,11:02:11,2018-10-24
348995,02:20:16,2018-10-2
349428,11:27:45,2018-10-18
349972,11:02:37,2018-10-29
350016,17:38:30,2018-10-3
350088,18:54:27,2018-10-6
350105,17:17:46,2018-10-9
350328,15:19:41,2018-10-4
350366,21:46:48,2018-10-17
350468,21:55:34,2018-10-4
350590,08:05:23,2018-10-27
351014,14:39:47,2018-10-11
351137,15:42:32,2018-10-8
351331,15:02:23,2018-10-4
352086,14:45:39,2018-10-22
352223,12:02:22,2018-10-6
352253,00:14:51,2018-10-22
352363,18:24:06,2018-10-9
352476,20:54:34,2018-10-10
352644,16:40:55,2018-10-31
352687,19:26:59,2018-10-9
352698,18:31:09,2018-10-19
352896,20:12:02,2018-10-20
353037,13:43:38,2018-10-12
353155,20:55:51,2018-10-31
353545,01:38:59,2018-10-3
353621,20:07:14,2018-10-6
354256,18:59:12,2018-10-16
355343,15:01:40,2018-10-23
355424,11:58:58,2018-10-30
355465,12:00:32,2018-10-26
355750,02:17:59,2018-10-13
355778,17:13:10,2018-10-23
355795,00:29:42,2018-10-17
355799,23:16:02,2018-10-1
355875,20:34:18,2018-10-1
355901,11:41:26,2018-10-24
355929,18:45:57,2018-10-17
356377,21:50:26,2018-10-15
356396,00:06:00,2018-10-29
356413,16:28:19,2018-10-16
356522,23:36:00,2018-10-27
356666,16:11:06,2018-10-22
356670,16:42:23,2018-10-15
356729,22:02:31,2018-10-6
357007,18:07:33,2018-10-16
357057,16:10:53,2018-10-8
357258,21:12:09,2018-10-3
357821,23:18:36,2018-10-31
357848,23:17:29,2018-10-16
358219,15:04:00,2018-10-30
358357,20:16:30,2018-10-3
358502,18:59:17,2018-10-18
358625,17:22:58,2018-10-3
358686,17:44:15,2018-10-24
358797,18:49:11,2018-10-9
358802,15:33:01,2018-10-18
358994,18:39:18,2018-10-1
359162,17:51:11,2018-10-30
359233,09:22:39,2018-10-12
359847,17:49:07,2018-10-16
360071,23:41:48,2018-10-5
360192,18:20:48,2018-10-23
360252,18:02:39,2018-10-29
360403,22:53:00,2018-10-2
360564,20:33:16,2018-10-20
360582,16:58:24,2018-10-30
360691,20:18:36,2018-10-31
360824,17:18:54,2018-10-2
361046,00:41:40,2018-10-16
361061,23:44:34,2018-10-11
361131,00:02:05,2018-10-24
361259,23:37:38,2018-10-23
361366,16:41:50,2018-10-23
361503,11:21:01,2018-10-2
361764,00:16:23,2018-10-17
361998,20:35:11,2018-10-25
362140,13:21:53,2018-10-25
362754,00:29:48,2018-10-18
362802,23:30:58,2018-10-26
363064,14:27:50,2018-10-18
363641,21:17:53,2018-10-19
363737,23:20:38,2018-10-3
363923,21:31:24,2018-10-22
364048,17:16:41,2018-10-3
364296,18:33:19,2018-10-22
364482,04:39:36,2018-10-2
364511,18:46:08,2018-10-27
364858,18:12:54,2018-10-3
364995,17:24:45,2018-10-20
365001,00:01:51,2018-10-3
365048,19:51:13,2018-10-10
365115,23:13:50,2018-10-11
365462,20:06:58,2018-10-26
365482,23:21:59,2018-10-26
365664,14:48:19,2018-10-23
366088,13:07:19,2018-10-17
366304,21:32:35,2018-10-13
366515,16:01:02,2018-10-3
366830,22:16:59,2018-10-10
367060,18:11:36,2018-10-16
367071,01:08:16,2018-10-15
367154,01:13:54,2018-10-6
367187,20:41:51,2018-10-5
367289,14:15:18,2018-10-19
367397,23:28:32,2018-10-31
367418,13:03:08,2018-10-2
367542,15:46:36,2018-10-17
367625,00:13:55,2018-10-26
368539,03:00:00,2018-10-11
368611,18:10:45,2018-10-24
368646,20:03:48,2018-10-6
368914,21:02:30,2018-10-2
369131,17:38:23,2018-10-8
369432,17:02:51,2018-10-11
369662,02:43:57,2018-10-30
369769,21:29:25,2018-10-3
369968,20:53:33,2018-10-25
370640,02:16:02,2018-10-11
370672,16:08:56,2018-10-13
370756,20:19:14,2018-10-17
370858,23:13:33,2018-10-26
370900,12:24:07,2018-10-15
370918,17:24:04,2018-10-27
371357,17:24:12,2018-10-18
371677,18:25:08,2018-10-31
371907,13:12:19,2018-10-9
372012,00:21:40,2018-10-17
372014,22:35:52,2018-10-11
372100,00:05:54,2018-10-27
372332,12:58:12,2018-10-9
372337,02:05:11,2018-10-3
372351,17:14:36,2018-10-10
372412,19:48:17,2018-10-29
372730,17:09:15,2018-10-24
372877,14:57:20,2018-10-10
373514,14:07:12,2018-10-11
373683,23:19:13,2018-10-8
373703,15:04:07,2018-10-25
373745,21:52:33,2018-10-13
373891,11:43:39,2018-10-9
374033,23:40:25,2018-10-30
374094,08:44:26,2018-10-31
374905,21:24:17,2018-10-22
374980,22:28:47,2018-10-23
375039,23:44:56,2018-10-4
375172,11:16:20,2018-10-29
375380,02:04:45,2018-10-30
375383,11:55:25,2018-10-18
375384,22:46:35,2018-10-3
375409,17:23:47,2018-10-9
375543,13:03:38,2018-10-12
375590,17:43:06,2018-10-2
375816,23:32:47,2018-10-5
376212,07:56:11,2018-10-6
376386,23:19:21,2018-10-23
376614,21:15:55,2018-10-9
376639,17:29:08,2018-10-1
376897,11:54:55,2018-10-26
377098,11:33:28,2018-10-10
377117,01:06:54,2018-10-19
377224,22:36:01,2018-10-3
377394,20:03:23,2018-10-13
377414,16:18:13,2018-10-25
377975,21:01:02,2018-10-4
378175,16:09:29,2018-10-29
378301,18:29:32,2018-10-2
378490,16:40:29,2018-10-10
378841,21:05:50,2018-10-31
378900,18:42:25,2018-10-24
378914,13:55:17,2018-10-17
378958,19:44:02,2018-10-23
379268,18:48:01,2018-10-8
379397,16:46:53,2018-10-29
380070,22:08:13,2018-10-31
380218,15:11:58,2018-10-13
381416,00:38:03,2018-10-1
381481,17:14:21,2018-10-10
381523,18:41:12,2018-10-17
381573,13:15:37,2018-10-30
381627,16:48:11,2018-10-9
381739,11:57:34,2018-10-8
381936,15:02:52,2018-10-25
382345,23:27:16,2018-10-5
382430,16:22:31,2018-10-17
382460,13:12:13,2018-10-19
382602,00:48:23,2018-10-3
382812,17:01:50,2018-10-8
383037,20:45:23,2018-10-11
383177,21:29:54,2018-10-1
383291,01:02:11,2018-10-13
383404,12:41:51,2018-10-22
383443,17:28:00,2018-10-24
383447,23:36:00,2018-10-3
383921,17:13:22,2018-10-26
384106,11:43:29,2018-10-23
384172,11:57:41,2018-10-3
384667,11:24:38,2018-10-4
384690,17:59:26,2018-10-16
384838,22:53:36,2018-10-13
386041,18:19:17,2018-10-18
386211,22:22:56,2018-10-17
386214,23:45:45,2018-10-2
386225,15:36:58,2018-10-23
386408,18:07:30,2018-10-30
386638,18:00:28,2018-10-25
386666,00:13:45,2018-10-27
386705,17:20:12,2018-10-10
386951,11:12:12,2018-10-3
387441,22:26:03,2018-10-24
387832,17:27:45,2018-10-2
387864,20:42:07,2018-10-22
387899,08:38:23,2018-10-5
388106,23:10:50,2018-10-29
388605,21:59:30,2018-10-2
388816,17:29:50,2018-10-11
389000,14:41:32,2018-10-31
389367,14:31:02,2018-10-20
389373,12:18:54,2018-10-4
389381,16:14:21,2018-10-22
389450,17:27:18,2018-10-6
389617,04:44:33,2018-10-25
389981,00:30:00,2018-10-31
390006,22:35:39,2018-10-18
390012,21:18:42,2018-10-2
390022,16:16:40,2018-10-22
390363,20:41:22,2018-10-15
390565,01:06:00,2018-10-4
390687,19:58:01,2018-10-17
391002,18:51:53,2018-10-26
391232,23:05:09,2018-10-29
391358,00:14:41,2018-10-2
391374,03:00:00,2018-10-25
391405,02:26:02,2018-10-4
391412,19:27:17,2018-10-16
391534,22:08:05,2018-10-5
391687,15:39:13,2018-10-17
391744,17:57:15,2018-10-2
391851,17:19:06,2018-10-24
391924,15:28:23,2018-10-3
391947,17:28:05,2018-10-26
391963,11:20:57,2018-10-20
392249,00:17:16,2018-10-24
392276,17:44:32,2018-10-30
392341,11:28:37,2018-10-8
392450,19:24:39,2018-10-16
392531,00:30:00,2018-10-16
393246,18:05:44,2018-10-27
393419,22:32:36,2018-10-16
393503,22:10:35,2018-10-31
393584,03:00:00,2018-10-11
393606,19:53:02,2018-10-31
393949,13:44:41,2018-10-17
394525,23:57:16,2018-10-18
394527,23:05:11,2018-10-5
394531,11:58:54,2018-10-30
394649,02:59:28,2018-10-31
394779,19:30:22,2018-10-1
394802,22:55:55,2018-10-24
394871,16:31:02,2018-10-5
394952,01:03:01,2018-10-12
395098,23:44:44,2018-10-6
395395,19:16:19,2018-10-26
395427,12:09:41,2018-10-3
395838,16:31:00,2018-10-30
396667,20:02:01,2018-10-10
396846,17:07:42,2018-10-29
397151,22:15:44,2018-10-30
397209,22:10:19,2018-10-20
397429,22:53:32,2018-10-10
397453,23:17:59,2018-10-17
397494,16:08:49,2018-10-16
397596,11:53:04,2018-10-17
397815,19:21:38,2018-10-24
397885,21:29:06,2018-10-16
397924,16:27:21,2018-10-31
398025,20:00:00,2018-10-15
398241,16:03:13,2018-10-25
398773,21:17:09,2018-10-16
398944,23:46:33,2018-10-17
399458,22:19:58,2018-10-26
399468,17:06:45,2018-10-10
399606,22:42:00,2018-10-31
399711,22:41:20,2018-10-18
399715,17:28:30,2018-10-10
399721,11:09:37,2018-10-3
399892,23:19:30,2018-10-18
399896,23:12:56,2018-10-22
400117,22:10:32,2018-10-6
400393,01:04:37,2018-10-6
400426,17:51:02,2018-10-18
400480,22:28:58,2018-10-30
400777,21:13:43,2018-10-20
400813,19:23:53,2018-10-9
400871,01:12:57,2018-10-29
400975,11:37:49,2018-10-26
401068,11:20:31,2018-10-4
401254,16:58:31,2018-10-6
401296,18:28:14,2018-10-22
401507,22:34:28,2018-10-2
401533,11:09:01,2018-10-17
401615,20:25:13,2018-10-11
401628,22:17:41,2018-10-30
402054,21:33:06,2018-10-30
402259,23:14:18,2018-10-31
402376,17:38:00,2018-10-12
402696,11:18:51,2018-10-19
402849,00:28:14,2018-10-20
403302,21:29:56,2018-10-9
403322,17:34:46,2018-10-16
403416,07:10:52,2018-10-18
403532,23:35:19,2018-10-23
403591,21:23:52,2018-10-10
403724,00:03:50,2018-10-26
403979,16:23:54,2018-10-29
404103,22:52:27,2018-10-1
404196,23:34:52,2018-10-17
404247,21:44:47,2018-10-29
404477,21:38:02,2018-10-24
404613,19:32:04,2018-10-30
404743,23:27:27,2018-10-30
405131,00:30:00,2018-10-23
405145,23:12:11,2018-10-2
405193,20:34:16,2018-10-9
405332,23:19:44,2018-10-30
405742,16:10:41,2018-10-31
405826,01:11:40,2018-10-25
405906,23:04:45,2018-10-6
405928,19:21:00,2018-10-17
405936,21:13:35,2018-10-23
405967,16:04:50,2018-10-13
406196,12:34:51,2018-10-6
406318,00:56:57,2018-10-9
406319,18:59:31,2018-10-16
406449,22:26:14,2018-10-31
406539,01:06:00,2018-10-19
406645,21:16:48,2018-10-13
407236,21:02:12,2018-10-17
407389,22:34:01,2018-10-20
407683,17:07:08,2018-10-16
407754,01:06:00,2018-10-17
407932,18:08:40,2018-10-23
408030,22:47:59,2018-10-31
408278,17:03:24,2018-10-4
408313,20:35:58,2018-10-17
408813,21:53:31,2018-10-24
408929,00:26:45,2018-10-3
408943,18:46:46,2018-10-31
409452,22:32:11,2018-10-11
409540,16:52:32,2018-10-4
409547,16:32:23,2018-10-10
409817,22:41:01,2018-10-11
410229,22:59:35,2018-10-3
410347,00:23:06,2018-10-2
411028,23:00:55,2018-10-29
411115,08:39:55,2018-10-5
411315,15:02:13,2018-10-31
411593,22:26:24,2018-10-1
411698,23:39:25,2018-10-8
411724,21:59:09,2018-10-17
412147,19:50:15,2018-10-30
412151,02:54:29,2018-10-8
412685,18:08:29,2018-10-12
412833,23:23:45,2018-10-20
413010,11:06:42,2018-10-31
413022,22:09:23,2018-10-10
413023,21:59:18,2018-10-23
413315,22:42:43,2018-10-17
413448,21:18:15,2018-10-4
413697,11:02:18,2018-10-17
414097,17:38:21,2018-10-17
414522,16:30:24,2018-10-20
414563,21:43:31,2018-10-24
414838,22:47:43,2018-10-25
415159,16:36:02,2018-10-4
415728,16:22:15,2018-10-30
415830,21:34:01,2018-10-17
416269,17:24:42,2018-10-12
